kind,location,area,geocode,rung,slot,query,place,address,distance_km
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,MEAL,"순천만국가정원","풍미통닭","전남광주통합특별시 순천시 팔마1길 2 1층",1.434
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,MEAL,"순천만국가정원","나눌터","전남광주통합특별시 순천시 팔마1길 4",1.431
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,MEAL,"순천만국가정원","순천호탄집 오천지구점","전남광주통합특별시 순천시 오천3길 4-9",0.423
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,MEAL,"순천만국가정원","밥팜 순천만정원점","전남광주통합특별시 순천시 오천3길 30 1층 밥팜",0.538
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,MEAL,"순천만국가정원","풍미통닭","전남광주통합특별시 순천시 팔마1길 2 1층",1.434
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,MEAL,"순천만국가정원","나눌터","전남광주통합특별시 순천시 팔마1길 4",1.431
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,MEAL,"순천만국가정원","순천호탄집 오천지구점","전남광주통합특별시 순천시 오천3길 4-9",0.423
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,MEAL,"순천만국가정원","밥팜 순천만정원점","전남광주통합특별시 순천시 오천3길 30 1층 밥팜",0.538
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,MEAL,"순천","도원경","전남광주통합특별시 순천시 순천만길 309 1층 도원경",3.005
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,MEAL,"순천","순천게장 낭만별식 신대국가정원점","전남광주통합특별시 순천시 해룡면 매안로 72 1층",5.169
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,MEAL,"순천","어나더키친 스테이크하우스 순천","전남광주통합특별시 순천시 왕지4길 18 2층",4.948
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,MEAL,"순천","덕수파스타 순천 직영점","전남광주통합특별시 순천시 왕지2길 13-12 1층",4.907
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,MEAL,"순천","나나방콕 순천호수공원점","전남광주통합특별시 순천시 왕지4길 10 1층",5.035
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,CAFE,"순천만국가정원","조훈모과자점 팔마점","전남광주통합특별시 순천시 팔마로 269 나동",1.569
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,CAFE,"순천만국가정원","배스킨라빈스 순천오천점","전남광주통합특별시 순천시 오천6길 16",0.645
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,CAFE,"순천만국가정원","순천의 계절","전남광주통합특별시 순천시 순천만길 28",0.708
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,CAFE,"순천만국가정원","파리바게뜨 순천오천점","전남광주통합특별시 순천시 오천7길 28",0.791
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,CAFE,"순천만국가정원","조훈모과자점 팔마점","전남광주통합특별시 순천시 팔마로 269 나동",1.569
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,CAFE,"순천만국가정원","배스킨라빈스 순천오천점","전남광주통합특별시 순천시 오천6길 16",0.645
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,CAFE,"순천만국가정원","순천의 계절","전남광주통합특별시 순천시 순천만길 28",0.708
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,CAFE,"순천만국가정원","파리바게뜨 순천오천점","전남광주통합특별시 순천시 오천7길 28",0.791
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,CAFE,"순천","조훈모과자점 팔마점","전남광주통합특별시 순천시 팔마로 269 나동",1.569
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천연향점","전남광주통합특별시 순천시 연향번영길 118 (연향동)",3.134
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천호수공원점","전남광주통합특별시 순천시 왕지2길 17 (왕지동)",4.865
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천신대점","전남광주통합특별시 순천시 해룡면 향매로 99",4.704
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,CAFE,"순천","브루웍스","전남광주통합특별시 순천시 역전길 61 브루웍스",2.007
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,SHOPPING,"순천만국가정원","다이소 순천오천점","전남광주통합특별시 순천시 오천6길 10",0.721
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,SHOPPING,"순천만국가정원","순천로컬푸드 순천만국가정원점","전남광주통합특별시 순천시 국가정원1호길 162-11",1.113
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,SHOPPING,"순천만국가정원","롯데슈퍼 상품공급점","전남광주통합특별시 순천시 팔마2길 56",1.706
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,SHOPPING,"순천만국가정원","롯데슈퍼 순천오천점","전남광주통합특별시 순천시 오천6길 20 롯데슈퍼순천오천점",0.642
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,SHOPPING,"순천만국가정원","착한과일야채","전남광주통합특별시 순천시 오천4길 21 골드클래스 상가 107호",0.598
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,SHOPPING,"순천만국가정원","다이소 순천오천점","전남광주통합특별시 순천시 오천6길 10",0.721
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,SHOPPING,"순천만국가정원","순천로컬푸드 순천만국가정원점","전남광주통합특별시 순천시 국가정원1호길 162-11",1.113
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,SHOPPING,"순천만국가정원","롯데슈퍼 상품공급점","전남광주통합특별시 순천시 팔마2길 56",1.706
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,SHOPPING,"순천만국가정원","롯데슈퍼 순천오천점","전남광주통합특별시 순천시 오천6길 20 롯데슈퍼순천오천점",0.642
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,SHOPPING,"순천만국가정원","착한과일야채","전남광주통합특별시 순천시 오천4길 21 골드클래스 상가 107호",0.598
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,SHOPPING,"순천","이마트 순천점","전남광주통합특별시 순천시 팔마로 191 (주)이마트",1.720
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,SHOPPING,"순천","순천농협파머스마켓","전남광주통합특별시 순천시 백연길 111",3.999
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,SHOPPING,"순천","홈플러스 순천점","전남광주통합특별시 순천시 신월큰길 10",4.047
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,SHOPPING,"순천","더팜식자재마트","전남광주통합특별시 순천시 해룡면 매안로 161",4.544
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,SHOPPING,"순천","다담식자재마트 순천점","전남광주통합특별시 순천시 해룡면 지봉로 384",3.795
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,ATTRACTION,"순천만국가정원","순천만국가정원","전남광주통합특별시 순천시 국가정원1호길 47",0.893
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,ATTRACTION,"순천만국가정원","순천 스카이큐브","전남광주통합특별시 순천시 국가정원1호길 7",0.382
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,AREA,ATTRACTION,"순천만국가정원","정원워케이션","전남광주통합특별시 순천시 해룡면 생태배움길 85",1.334
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,ATTRACTION,"순천만국가정원","순천만국가정원","전남광주통합특별시 순천시 국가정원1호길 47",0.893
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,ATTRACTION,"순천만국가정원","순천 스카이큐브","전남광주통합특별시 순천시 국가정원1호길 7",0.382
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,ANCHOR,ATTRACTION,"순천만국가정원","정원워케이션","전남광주통합특별시 순천시 해룡면 생태배움길 85",1.334
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,ATTRACTION,"순천","순천만국가정원","전남광주통합특별시 순천시 국가정원1호길 47",0.893
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,ATTRACTION,"순천","순천만습지","전남광주통합특별시 순천시 순천만길 513-25",4.984
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,ATTRACTION,"순천","순천 낙안읍성","전남광주통합특별시 순천시 낙안면 충민길 30",14.559
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,ATTRACTION,"순천","순천드라마촬영장","전남광주통합특별시 순천시 비례골길 24",4.831
NORMAL,순천,"순천만국가정원·오천동 일대",HIT,LOCATION,ATTRACTION,"순천","선암사","전남광주통합특별시 순천시 승주읍 선암사길 450",17.043
NORMAL,순천,"순천만습지 일대",HIT,AREA,MEAL,"순천만습지","밥꽃이야기 들마루","전남광주통합특별시 순천시 순천만길 496 밥꽃이야기 들마루",0.306
NORMAL,순천,"순천만습지 일대",HIT,AREA,MEAL,"순천만습지","순천만 일번가","전남광주통합특별시 순천시 순천만길 520 1층",0.225
NORMAL,순천,"순천만습지 일대",HIT,AREA,MEAL,"순천만습지","순천만전라도밥상","전남광주통합특별시 순천시 순천만길 496-1",0.246
NORMAL,순천,"순천만습지 일대",HIT,AREA,MEAL,"순천만습지","순천만명품식당","전남광주통합특별시 순천시 순천만길 518 1층",0.231
NORMAL,순천,"순천만습지 일대",HIT,AREA,MEAL,"순천만습지","순천만정문식당","전남광주통합특별시 순천시 순천만길 492",0.292
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,MEAL,"순천만습지","밥꽃이야기 들마루","전남광주통합특별시 순천시 순천만길 496 밥꽃이야기 들마루",0.306
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,MEAL,"순천만습지","순천만 일번가","전남광주통합특별시 순천시 순천만길 520 1층",0.225
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,MEAL,"순천만습지","순천만전라도밥상","전남광주통합특별시 순천시 순천만길 496-1",0.246
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,MEAL,"순천만습지","순천만명품식당","전남광주통합특별시 순천시 순천만길 518 1층",0.231
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,MEAL,"순천만습지","순천만정문식당","전남광주통합특별시 순천시 순천만길 492",0.292
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,MEAL,"순천","도원경","전남광주통합특별시 순천시 순천만길 309 1층 도원경",1.944
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,MEAL,"순천","순천게장 낭만별식 신대국가정원점","전남광주통합특별시 순천시 해룡면 매안로 72 1층",6.709
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,MEAL,"순천","어나더키친 스테이크하우스 순천","전남광주통합특별시 순천시 왕지4길 18 2층",9.283
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,MEAL,"순천","덕수파스타 순천 직영점","전남광주통합특별시 순천시 왕지2길 13-12 1층",9.291
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,MEAL,"순천","나나방콕 순천호수공원점","전남광주통합특별시 순천시 왕지4길 10 1층",9.378
NORMAL,순천,"순천만습지 일대",HIT,AREA,CAFE,"순천만습지","만대재","전남광주통합특별시 순천시 순천만길 530 만대재",0.314
NORMAL,순천,"순천만습지 일대",HIT,AREA,CAFE,"순천만습지","순천만487카페","전남광주통합특별시 순천시 순천만길 487 순천만487cafe",0.265
NORMAL,순천,"순천만습지 일대",HIT,AREA,CAFE,"순천만습지","순천만쉼터","전남광주통합특별시 순천시 무진길 210",0.196
NORMAL,순천,"순천만습지 일대",HIT,AREA,CAFE,"순천만습지","엔제리너스커피 순천만점","전남광주통합특별시 순천시 순천만길 668 엔제리너스 순천만점",0.215
NORMAL,순천,"순천만습지 일대",HIT,AREA,CAFE,"순천만습지","도솔갤러리카페","전남광주통합특별시 순천시 순천만길 684 도솔",0.268
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,CAFE,"순천만습지","만대재","전남광주통합특별시 순천시 순천만길 530 만대재",0.314
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,CAFE,"순천만습지","순천만487카페","전남광주통합특별시 순천시 순천만길 487 순천만487cafe",0.265
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,CAFE,"순천만습지","순천만쉼터","전남광주통합특별시 순천시 무진길 210",0.196
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,CAFE,"순천만습지","엔제리너스커피 순천만점","전남광주통합특별시 순천시 순천만길 668 엔제리너스 순천만점",0.215
NORMAL,순천,"순천만습지 일대",HIT,ANCHOR,CAFE,"순천만습지","도솔갤러리카페","전남광주통합특별시 순천시 순천만길 684 도솔",0.268
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,CAFE,"순천","조훈모과자점 팔마점","전남광주통합특별시 순천시 팔마로 269 나동",5.722
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천연향점","전남광주통합특별시 순천시 연향번영길 118 (연향동)",7.457
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천호수공원점","전남광주통합특별시 순천시 왕지2길 17 (왕지동)",9.262
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천신대점","전남광주통합특별시 순천시 해룡면 향매로 99",6.487
NORMAL,순천,"순천만습지 일대",HIT,LOCATION,CAFE,"순천","브루웍스","전남광주통합특별시 순천시 역전길 61 브루웍스",6.930
NORMAL,순천,"순천만습지 일대",HIT,AREA,SHOPPING,"순천만습지","순천만건어물","전남광주통합특별시 순천시 순천만길 540 순천만건어물",0.382
NORMAL,순천,"순천만습지 일대",HIT,AREA,SHOPPING,"순천만습지","순천만자전거","전남광주통합특별시 순천시 순천만길 515-1",0.184
NORMAL,순천,"순천만습지 일대",HIT,AREA,SHOPPING,"순천만습지","순천만명품건어물도소매","전남광주통합특별시 순천시 순천만길 726-3",0.662
NORMAL,순천,"순천만습지 일대",HIT,AREA,SHOPPING,"순천만습지","대대서편마을직판장","전남광주통합특별시 순천시 순천만길 528-1 마을회관",0.290
NORMAL,순천,"순천만습지 일대",HIT,AREA,SHOPPING,"순천만습지","순천만토바기수퍼","전남광주통합특별시 순천시 순천만길 752",0.910
